element,id,geometry
way,43106871,"LINESTRING (431494.5524934611 4581162.921623936, 431468.94049732573 4581121.650329967, 431426.35681541276 4581053.504321394, 431419.7441557596 4581043.14134458, 431416.30437272857 4581037.55586832, 431415.37973519147 4581035.288540361, 431410.6811817979 4581028.360434883)"
way,43811852,"LINESTRING (429177.5713435725 4580856.603710782, 429187.98424405325 4580846.420543677, 429193.80239471595 4580841.878134737, 429197.60381622904 4580838.066016105, 429207.91611151793 4580826.995630723, 429210.8649038463 4580824.080078505, 429220.2057710132 4580814.584706907, 429226.17905763467 4580809.652209108, 429229.43881956884 4580805.179223902, 429252.68968811777 4580780.470368122, 429255.2689478652 4580777.391898658, 429266.51308647223 4580776.949072207, 429279.7890657233 4580776.46423224)"
way,48718733,"LINESTRING (433324.0614091574 4584450.403868122, 433322.03888041934 4584447.713408101, 433320.5133625284 4584445.440278038, 433319.34389361076 4584443.707906956, 433318.0816671712 4584441.887567873, 433309.1515591624 4584425.237879052, 433264.52682208456 4584342.1336926175, 433259.3436828249 4584332.999441157, 433258.6728428133 4584331.862035075)"
way,72046124,"LINESTRING (431219.5942056604 4580767.833867765, 431216.3497426751 4580762.590816655, 431212.80254413985 4580757.172994871, 431211.1632149602 4580754.512772993, 431208.0028524088 4580750.201564298, 431206.2353827745 4580746.376763435, 431160.65238824976 4580675.518325698, 431157.92744311097 4580671.269619616)"
way,72046130,"LINESTRING (431283.87169751927 4580857.667763422, 431305.7551898416 4580892.700673154, 431308.54028676107 4580895.372261998, 431311.47080539004 4580900.152009595, 431312.6844904944 4580903.793335317, 431338.15059720824 4580946.264585435, 431362.2282122048 4580985.207271261, 431385.5593658074 4581022.180798852, 431400.44135406776 4581045.633413576, 431404.56219161535 4581052.489260793, 431409.0455301195 4581059.652558424, 431436.7039823101 4581104.1463113725, 431454.0779013691 4581132.038790918, 431455.85060186725 4581133.787372892, 431457.34456096165 4581136.127041017, 431457.69457772654 4581137.766947991, 431464.17446458223 4581148.253344592, 431484.85143186024 4581181.455115539, 431500.1757845355 4581205.769764735, 431501.95863468223 4581208.595235143, 431534.97000630887 4581262.154170131, 431564.7237145293 4581309.071218044, 431567.0885603663 4581310.658794834, 431569.1549241735 4581313.403884122, 431569.9159951928 4581315.184251369, 431571.822404934 4581320.4733974505, 431584.3046433177 4581339.652243813)"
way,72047691,"LINESTRING (432548.02373004134 4581928.114773505, 432583.9046387446 4581965.041812001, 432616.253870499 4581996.28392726, 432621.1897115419 4582001.045534664, 432628.8404699019 4582009.123841473, 432635.6499622633 4582023.849450602, 432645.3628075347 4582046.875172015, 432649.4918242312 4582052.09951337, 432657.1914203077 4582061.842814515)"
way,72047694,"LINESTRING (432951.73782970104 4582349.382345514, 432954.38871444314 4582352.133509776, 432988.07611104805 4582383.775652628, 433007.6832354119 4582402.779932321, 433042.3713668371 4582436.000765, 433043.89295546943 4582434.176946307)"
way,72065623,"LINESTRING (430625.53981525317 4581059.082835285, 430595.8408985614 4581092.86447494, 430560.29227192746 4581133.164149496, 430531.6532239896 4581165.78121764, 430501.81463448657 4581199.7311490495, 430473.74381697 4581231.377063362, 430467.7118475864 4581238.08554528, 430464.95100888953 4581240.57686885, 430461.71115111123 4581241.951401573, 430460.1166006897 4581242.233170755, 430455.81708317646 4581242.985011673, 430450.2393254681 4581242.994128247, 430446.86312042415 4581242.3603593875, 430443.76290528325 4581240.857920406, 430440.4930516965 4581238.235722564, 430438.09575264726 4581235.0389050525, 430437.0750132313 4581232.3729147045, 430436.4701196639 4581227.726624511, 430437.3294565958 4581224.03222782, 430444.21026461245 4581215.150516609)"
way,72065625,"LINESTRING (430609.75387811963 4581027.080117188, 430616.68008370494 4581021.15150353, 430623.3717982843 4581019.5552512305, 430625.9868551045 4581021.040206047, 430629.7456341522 4581023.191487978, 430633.6292592787 4581029.64948092, 430633.9515447415 4581031.866965386, 430634.18295187043 4581032.453201383, 430635.1237003042 4581037.251729592, 430634.32236979576 4581044.398528862, 430631.0043874188 4581051.602724698, 430627.4816188563 4581056.632724657)"
way,74073251,"LINESTRING (432211.02709161286 4580543.066122276, 432203.46382725064 4580541.871140774, 432193.7377025754 4580458.768952685, 432188.2695253943 4580423.169067011, 432187.36511699075 4580417.681649952, 432175.3037970667 4580329.0610527545, 432155.80983442045 4580179.089456508, 432144.78036628367 4580181.1245689485, 432118.09659727424 4580185.227046372, 432110.9604974842 4580184.139181681)"
way,76701684,"LINESTRING (432110.9604974842 4580184.139181681, 432106.8944405459 4580181.323845706, 432105.0518904126 4580176.589111505, 432098.9472006371 4580134.711082547, 432097.918689474 4580127.592730538, 432094.1450946771 4580101.536541555, 432083.5663596764 4580028.490521988, 432080.45419406635 4580006.980285334, 432079.9320579978 4580003.920809856)"
way,87504600,"LINESTRING (431181.1057241652 4586767.493821091, 431170.01139460504 4586768.654146496, 431086.10904847935 4586771.50695425)"
way,98667272,"LINESTRING (433028.3090415823 4582256.132322705, 433038.2134149085 4582245.770691348)"
way,98667277,"LINESTRING (432953.518148027 4582306.853277383, 432949.6669672873 4582310.830411415, 432945.4374083818 4582314.577891203)"
way,114563665,"LINESTRING (434528.5568807413 4584358.660302402, 434531.1173664332 4584356.183433839, 434532.1523992701 4584355.097104784, 434644.6911933706 4584238.822431896, 434645.5854718592 4584237.881726561, 434655.97389874514 4584227.495691018, 434656.7830940241 4584226.389213471, 434656.92552800436 4584225.499706267, 434656.2465424534 4584224.362248793, 434650.5857042146 4584218.606591936)"
way,114570864,"LINESTRING (434687.9461092055 4584718.44947424, 434687.12371275615 4584720.866197261, 434685.6545216733 4584723.854997883, 434689.98163885303 4584725.425860283, 434691.8416749783 4584727.773971217, 434690.3823106271 4584733.704918766, 434687.9330194708 4584737.379831084, 434689.77798473905 4584738.984191232, 434690.8479291173 4584739.918274439)"
way,114576784,"LINESTRING (428976.0877610552 4586500.816247144, 428973.3274864585 4586486.93128721, 428971.922624212 4586484.280359371, 428969.96976661356 4586481.990107714, 428967.5537793068 4586480.1929354565, 428964.3063534885 4586478.825841246, 428960.8252199834 4586478.338180115, 428957.3278486654 4586478.750023015, 428954.05655882275 4586480.05899048, 428949.4443880077 4586482.680178261, 428936.29774514673 4586488.460722646, 428919.8392241735 4586494.817875396, 428911.06328194373 4586497.213524548, 428902.20908861543 4586499.299069419, 428891.52465950476 4586501.369304438, 428880.7523132415 4586502.99629951)"
way,114576785,"LINESTRING (428768.2957431964 4586249.832729315, 428788.02044885594 4586276.4079074515, 428789.4054540388 4586287.21970256, 428810.63194560463 4586346.689455828, 428816.63009197277 4586363.473695093, 428821.88082384225 4586378.189030609, 428827.0714058286 4586392.73841647, 428845.28099249257 4586443.75525234)"
way,114576790,"LINESTRING (429061.5537395706 4586753.414785949, 429062.2376194699 4586730.269427695, 429061.8062698271 4586716.106229552, 429061.46073232515 4586704.729043154, 429059.21609338705 4586682.900350751, 429055.1806541617 4586661.666576454, 429052.56037146493 4586651.810603267, 429049.22773104184 4586640.040798373, 429040.44866195275 4586616.544131383, 429030.7248939102 4586595.566019324, 429017.7332055177 4586573.687329569, 429007.15882147854 4586559.712482673, 428993.1034942954 4586539.309868364, 428986.97411493165 4586529.532770941, 428985.4296892241 4586526.28364852, 428981.16234892263 4586517.2099739835, 428977.9186153128 4586507.704339534, 428976.0877610552 4586500.816247144)"
way,114576793,"LINESTRING (428527.5343632262 4586712.571231841, 428525.7755417741 4586707.092614303, 428524.3861874158 4586703.486756929, 428474.33494669496 4586564.360971575, 428464.1663866888 4586564.494817543)"
way,114576795,"LINESTRING (428835.911048221 4586486.016614293, 428833.0638559467 4586485.41174897, 428827.3334792402 4586484.790834908, 428809.9385738805 4586476.656927557, 428799.1376335551 4586474.5315094795, 428791.0913185928 4586472.945248339, 428790.9252632925 4586478.998020289, 428766.8703598711 4586473.439047216, 428723.26352337346 4586467.295534789, 428701.4073624975 4586465.234769958, 428690.021383266 4586464.802936254, 428684.12768930243 4586464.57234994, 428683.85429392254 4586473.29090633, 428680.7292231944 4586473.321711112, 428641.3131583463 4586478.617893645, 428616.4797578211 4586483.9480467485, 428618.63124954735 4586490.266638723)"
way,114600307,"LINESTRING (430505.68498771364 4587819.161072675, 430509.28889156674 4587818.593499669, 430567.28574123944 4587808.654438576, 430587.0514122992 4587806.677120696, 430600.79922703985 4587805.334957387, 430682.1199730703 4587793.28553591, 430726.1710754521 4587786.667990731, 430743.47526623565 4587784.148429988, 430749.356133827 4587784.036599971, 430755.54547133454 4587783.855203448)"
way,114602257,"LINESTRING (429417.85569822986 4581950.914719987, 429427.2937788566 4581955.819089349, 429431.6475967475 4581958.119395104)"
way,114604115,"LINESTRING (430978.07414198376 4579823.358944001, 430963.61970207735 4579836.42023867, 430962.1247258951 4579839.28789701, 430959.81715960486 4579847.292793426, 430958.93963610334 4579855.272969964, 430957.66037721897 4579861.469419388, 430958.7897191542 4579864.123340204)"
way,114606695,"LINESTRING (434480.60317788343 4585492.711120405, 434476.5221172358 4585485.964257446, 434466.2325364602 4585476.5756323775, 434455.43024329183 4585466.869683711, 434443.9794223504 4585455.692952719, 434425.87541446777 4585438.003660076, 434384.4304549582 4585398.409208199, 434366.0366858961 4585380.134239409, 434343.357984868 4585357.545888246, 434330.57291111536 4585344.893660061)"
way,114606698,"LINESTRING (433592.1865547738 4585320.543122632, 433594.961521748 4585317.83077824, 433598.2040844127 4585314.159302086, 433599.69260164053 4585306.962118499, 433625.8125041188 4585279.820393298, 433649.47036626266 4585255.776818976, 433651.1821788807 4585253.784824267)"
way,114606699,"LINESTRING (434344.67883980327 4585330.864977716, 434397.97617287864 4585381.5878018355, 434440.33838224603 4585422.79503042, 434492.3463084793 4585473.408078547, 434498.9314073295 4585479.799202781, 434505.5926105705 4585486.289569301, 434557.4823315269 4585536.870833041)"
way,114606701,"LINESTRING (433956.1553027381 4584947.355926971, 433960.20646299806 4584943.410777442, 433967.3860762678 4584936.072940297, 433994.5027052455 4584907.9464787105, 434021.71218766796 4584879.896997606, 434027.20990903734 4584874.173356954)"
way,123527840,"LINESTRING (429700.1183692706 4583107.313627559, 429701.96927784255 4583105.063976671, 429704.37619164033 4583102.387019133, 429706.9157847073 4583099.597745615)"
way,126388960,"LINESTRING (431741.9432912829 4581538.349481402, 431757.1823395357 4581564.430804544, 431768.85168500594 4581584.405912315)"
way,126442812,"LINESTRING (431129.12900890084 4580516.825382443, 431134.3666006662 4580518.807436842, 431139.03753383795 4580521.005831696)"
way,129648717,"LINESTRING (426336.1681926675 4582046.599188461, 426398.5427537074 4582066.727904155, 426408.030084133 4582069.695961516)"
way,129648720,"LINESTRING (426166.36859814316 4581989.537105628, 426185.33281474066 4581996.050096373)"
way,133484227,"LINESTRING (428524.1892220497 4582740.267908814, 428525.328567619 4582738.802180299, 428526.9467757248 4582736.721064866)"
way,133484229,"LINESTRING (428283.4781360278 4581559.395135696, 428283.14100636326 4581553.214137607, 428274.63016209216 4581421.617579313, 428277.0092958362 4581419.5066801505, 428278.5930637623 4581418.991373047, 428284.96002273983 4581418.462037236, 428286.2306632507 4581418.416153808, 428293.67990068084 4581418.242512069, 428296.0290577689 4581419.862501048, 428297.05355921166 4581421.140303923, 428297.97407872975 4581437.263755917, 428303.872644729 4581526.317532335, 428305.29936547927 4581547.96523996)"
way,133489356,"LINESTRING (427743.84396591014 4582685.633493349, 427743.23677450715 4582687.626982418, 427703.360800702 4582820.5943966545, 427702.05808794417 4582822.428287531)"
way,135260110,"LINESTRING (429437.2606753192 4583008.155905243, 429439.63482485263 4583008.987700914, 429441.6308364733 4583009.623328465, 429459.4022172694 4583015.301466144, 429528.48979545303 4583038.067195148, 429532.70879536524 4583039.469525824, 429538.03462935204 4583041.205281501, 429672.0091765321 4583084.792234646, 429699.7886427399 4583094.015537373, 429703.2936611082 4583095.080705893, 429709.4305161681 4583096.8309201505)"
way,137321146,"LINESTRING (433172.0300490813 4582366.521366563, 433162.3115187165 4582352.621514266)"
way,145565062,"LINESTRING (428415.4058902347 4582726.808381889, 428406.1934353904 4582723.5574412225, 428404.8739808169 4582722.870996544)"
way,145565064,"LINESTRING (428438.5734970194 4582650.579776073, 428435.0076066097 4582651.858534795, 428430.16378670756 4582654.115877978, 428426.63616685686 4582655.882792549)"
way,145565068,"LINESTRING (428404.8739808169 4582722.870996544, 428405.9175242941 4582720.173768123, 428406.6082966021 4582717.3134822715)"
way,145565070,"LINESTRING (428528.7860329107 4582733.316518041, 428530.3654316403 4582728.149167069, 428532.30106806906 4582721.801389396, 428533.3051938601 4582718.493907229)"
way,145565071,"LINESTRING (428438.4906290325 4582742.057797217, 428434.5556575861 4582738.132919811, 428431.79844854353 4582734.9403055, 428429.87009634887 4582731.861635097, 428427.65446643543 4582731.017496792)"
way,145565072,"LINESTRING (428451.05883530714 4582753.236445905, 428449.3459430431 4582751.654540582, 428447.1100078005 4582749.6003754735)"
way,145565073,"LINESTRING (428519.11114129284 4582745.047874274, 428524.1892220497 4582740.267908814)"
way,145565074,"LINESTRING (428522.4155894177 4582677.453833182, 428515.94857926277 4582671.12235233)"
way,145565077,"LINESTRING (428406.6082966021 4582717.3134822715, 428410.11287942465 4582707.297292122, 428410.66899304726 4582705.193338287)"
way,145565078,"LINESTRING (428533.49969595677 4582710.24249882, 428533.09566275676 4582702.341187091)"
way,145565079,"LINESTRING (428533.09566275676 4582702.341187091, 428531.54248758033 4582693.218786141, 428528.54548168764 4582685.209822991, 428525.6367516388 4582681.063815347, 428522.4155894177 4582677.453833182)"
way,145565081,"LINESTRING (428519.11114129284 4582745.047874274, 428513.6276187518 4582749.40993274, 428505.00414684205 4582755.845929256, 428497.81875133514 4582758.892444325, 428489.0626812042 4582761.210575259, 428479.16463094694 4582762.185432651, 428464.8553060665 4582760.106143936, 428455.88922386494 4582756.3974872995, 428451.05883530714 4582753.236445905)"
way,167298613,"LINESTRING (426009.56081116194 4581424.749637807, 426003.40993080125 4581408.757487209, 425992.0560283214 4581380.338690731, 425981.9837239396 4581360.322904156, 425975.24676547863 4581348.367156011, 425967.4610475771 4581336.077934394, 425950.37514007156 4581311.426165999, 425940.1066303612 4581300.8722064365, 425917.95580438734 4581277.338163552, 425904.5408716877 4581266.59435744, 425892.6343317809 4581258.610903878, 425881.509774929 4581251.8630091585, 425868.2704659084 4581243.582341204, 425851.48407583265 4581232.728779732, 425842.9677174593 4581226.709262206, 425837.00547673146 4581221.030015848, 425830.13025464065 4581214.394155722, 425824.1239519937 4581205.229023805, 425813.81169650203 4581190.434333068, 425769.4485547604 4581124.459251726, 425755.2494559123 4581103.342424835, 425744.9738388547 4581088.070022745, 425731.2596577943 4581067.769895602, 425730.02997579856 4581066.105941599, 425729.18620089587 4581062.928022887, 425729.66261276545 4581061.268791318, 425730.53397752857 4581059.794263698)"
way,167360129,"LINESTRING (424523.8706978519 4581561.683298447, 424654.04968488414 4581603.5860842215, 424693.4189640526 4581616.378371562, 424696.62516023783 4581617.510873162, 424702.5660771725 4581619.469894045, 424738.8798490359 4581631.161663867, 424757.9260578967 4581637.2926125815, 424766.9411143223 4581641.362655735, 424773.94825219945 4581646.952468194, 424780.974573667 4581653.5857757805, 424782.48959263903 4581655.335435701, 424785.9005018418 4581659.274925427, 424788.0079622594 4581661.7068267, 424794.85020968097 4581672.361365767, 424802.3644595451 4581683.308719698, 424810.086588136 4581692.532949617, 424827.5113222153 4581707.629968616, 424839.7057058775 4581715.097962179, 424857.94520252245 4581722.49218084, 424871.0950042515 4581725.331445759, 424876.74949997326 4581726.294301019, 424887.24287313863 4581728.594880424, 424891.42388783436 4581728.584849459, 424894.1415531158 4581728.578885718, 424922.2503827069 4581727.288309394, 424931.9713551686 4581728.486650725, 424941.3408705285 4581731.276382705, 424950.50045800646 4581734.789999603, 424957.7049806596 4581738.468215046, 424965.9541795745 4581744.511673255, 424974.3446175472 4581751.275376756, 424997.66964843846 4581779.824121409, 425012.6489728875 4581798.666410091, 425041.0144650175 4581834.335699155, 425042.2001953761 4581835.789035633, 425066.6697561224 4581865.902786749)"
way,168369003,"LINESTRING (431251.1761713237 4586022.1214292245, 431250.3234898193 4586015.056974637, 431244.3582145545 4585959.821145842, 431239.91276930796 4585937.890722334, 431238.0852362233 4585934.654934842)"
way,171945123,"LINESTRING (431861.1090590077 4581765.579564828, 431850.64204321906 4581772.028815785, 431845.6787143081 4581775.084363487)"
way,175855329,"LINESTRING (431535.7438747873 4583393.09244855, 431537.38453676796 4583391.544744053, 431541.42474105384 4583387.365185408)"
way,175855332,"LINESTRING (432031.1602980932 4582945.82236689, 432026.5890344775 4582946.031807543, 432023.228800093 4582946.107754199, 432017.5945881512 4582946.193942479)"
way,175855333,"LINESTRING (431681.25984141574 4583242.507024435, 431684.9851699297 4583238.608091956, 431727.90197370574 4583193.769802128, 431731.3769969691 4583190.805893594, 431740.561834526 4583181.6038847435)"
way,175855334,"LINESTRING (431586.14014082315 4583372.042600087, 431580.16904209834 4583365.637147838, 431573.8078752034 4583359.535162948)"
way,217617441,"LINESTRING (430967.7948620863 4583035.353387081, 430959.76951508113 4583043.324022378, 430896.42991387617 4583108.1137738, 430895.33787909185 4583109.323303488, 430893.8627835505 4583110.691928546, 430882.8925044484 4583121.932792566)"
way,217617445,"LINESTRING (431180.38313510315 4583034.218543839, 431182.67747517687 4583031.953965771, 431185.89004429535 4583028.659201021, 431191.0981203244 4583023.324758838)"
way,220144994,"LINESTRING (432429.2526349437 4583477.664573852, 432434.7895887259 4583482.431540813, 432497.3384427174 4583543.402317563, 432505.61790820933 4583551.818809776)"
way,220238939,"LINESTRING (429278.84993468435 4582850.3295341935, 429286.98390564905 4582841.656458844, 429299.67885145143 4582828.286748758, 429325.9380030823 4582801.505609101, 429344.8176221866 4582781.8802116485, 429363.23415984155 4582762.770116397, 429381.047651401 4582744.398742509, 429401.43558715313 4582723.37093169, 429410.3423649041 4582714.179736876, 429438.3749808843 4582685.694102572, 429456.67810536973 4582666.90734797)"
way,220239098,"LINESTRING (429456.67810536973 4582666.90734797, 429463.5012799216 4582660.101434596, 429473.29793030664 4582649.547101012, 429504.92298103945 4582617.285081445, 429536.69923195214 4582585.066148701, 429539.34434827254 4582582.797631663, 429551.0110527702 4582571.0705171665, 429553.2145943445 4582568.961740612, 429562.1954880492 4582559.614581726)"
way,220239216,"LINESTRING (429654.87189109105 4582463.384481341, 429661.09748310177 4582456.995374936, 429666.42106853036 4582451.569881332, 429679.6106726961 4582438.196073391, 429691.1692612542 4582426.481349848, 429718.5071024736 4582398.547646757, 429726.46335144644 4582390.409757348)"
way,223000852,"LINESTRING (427654.94431612926 4579645.778194615, 427646.6476338268 4579640.842460145, 427640.82979063474 4579619.438567948, 427638.7254418394 4579611.4099498335, 427638.2242178371 4579605.608123491, 427638.1751356976 4579600.690018673, 427638.1372438725 4579596.893197373, 427636.8769134022 4579592.975340909, 427634.61475957296 4579590.088951982)"
way,223928341,"LINESTRING (429837.7832053496 4581314.216020771, 429851.67055115127 4581300.103057883, 429879.85952088016 4581271.462401574, 429911.5723189162 4581239.667872465, 429920.1445756089 4581231.080171137)"
way,228937142,"LINESTRING (429006.77826132445 4583160.453554735, 429006.6943685682 4583157.012466173, 429006.92535178433 4583154.989467264, 429007.4620504695 4583152.597074762, 429008.56015099527 4583150.332414744, 429032.53683010605 4583124.627299604, 429065.8586319714 4583091.880300613, 429068.3849652697 4583089.4684275845, 429071.4162412934 4583086.540875541, 429100.96004873986 4583058.127881628, 429135.24926994037 4583025.071970084, 429138.11557682767 4583022.368120146, 429178.02772018313 4582984.616386222)"
way,232589229,"LINESTRING (429300.44486661605 4581864.091127475, 429298.07273206714 4581862.648690776, 429283.46148693515 4581853.775721924, 429260.09280917747 4581840.369467622, 429187.91789107193 4581799.849381477)"
way,237522636,"LINESTRING (425851.1946659645 4581888.46502407, 425841.9657102957 4581885.461732107, 425784.7293778578 4581866.850635142)"
way,241901938,"LINESTRING (429647.12430711434 4581508.7217187015, 429648.901771258 4581506.617119274, 429652.2533766049 4581502.998348673, 429653.66875613737 4581501.496821502, 429656.7668704919 4581498.468966954)"
way,245966534,"LINESTRING (430305.3557224313 4583328.762778713, 430303.5698551 4583330.834001085, 430297.3433088942 4583337.100445746, 430294.37452112435 4583337.872913736, 430237.68624958437 4583393.633480613)"
way,247469531,"LINESTRING (431085.7197190104 4582976.484394536, 431099.32297558547 4582979.186208122, 431104.72073396156 4582980.611543639, 431111.64377499995 4582982.422079053, 431114.8783653809 4582983.201824515, 431125.44876649324 4582986.998406539, 431131.0517727354 4582989.7874619495, 431132.93354942335 4582990.735518665, 431138.9083912734 4582993.942953401, 431143.57762416947 4582997.007364772, 431147.2436796436 4583000.081315399, 431149.99142312974 4583003.297231436, 431153.3449722334 4583006.918195988, 431158.23928196105 4583013.433467565, 431159.00094629807 4583014.403280168)"
way,250365185,"LINESTRING (430376.52388506837 4580760.794441701, 430323.5550749932 4580815.951677302, 430303.03617632436 4580835.512335198)"
way,255470585,"LINESTRING (427605.5186632428 4580685.217427742, 427619.44732330897 4580697.313766847, 427624.3512681016 4580701.805901508, 427627.84608509584 4580704.213652987)"
way,271366569,"LINESTRING (433835.5057938055 4584290.827530129, 433834.46013784606 4584289.826731554, 433761.81477852585 4584218.811317792, 433759.9260568406 4584217.029943933)"
way,271478263,"LINESTRING (433364.2514809869 4583824.72351747, 433362.38712504983 4583822.886505955, 433358.8222923145 4583822.486303741, 433355.60806056013 4583819.307175022, 433266.73292368616 4583730.759200593, 433258.0769755306 4583722.1898896955, 433225.6883721495 4583690.090490719, 433197.5876356885 4583662.481620779, 433196.05366370233 4583660.219696283, 433195.0951533816 4583655.998369023, 433195.4861277318 4583652.164293431, 433195.67675451114 4583647.454944337, 433195.2222494143 4583638.965489402, 433194.217962476 4583637.031763, 433191.62156965764 4583634.690818317, 433185.31360814226 4583628.742398032, 433180.9658499172 4583627.7610562695, 433176.5407494258 4583627.457702086, 433170.8406530315 4583628.498453956, 433166.73960766086 4583627.981161817, 433162.0596092732 4583624.515868573, 433102.11113780516 4583567.423643461, 433092.64576253516 4583558.151421962)"
way,271483592,"LINESTRING (433906.0080078602 4584444.046139666, 433907.8036692168 4584442.053448187, 433908.3084442973 4584441.493700044, 433912.78238279396 4584437.133869364, 433916.86921995186 4584432.488902263)"
way,271483593,"LINESTRING (434051.38283614145 4584308.143444191, 434051.2755661349 4584291.778906045, 434054.5136076771 4584288.451882368, 434119.6473526071 4584221.486430349, 434122.7364215682 4584218.316233444, 434129.5480592841 4584210.85980144, 434134.3936534631 4584205.974902697, 434135.9094954297 4584204.451133739, 434136.88659003994 4584203.431891467, 434143.7548694938 4584196.685536709, 434147.1696554913 4584194.400611053, 434216.16786457744 4584123.848034434, 434239.52913301333 4584100.56423566, 434244.7399263617 4584095.376322672)"
way,271491259,"LINESTRING (434736.7331183199 4584129.529223688, 434733.6991664471 4584126.791982884, 434731.30799983244 4584129.522613121, 434730.7098961523 4584129.938807206)"
way,271495703,"LINESTRING (433550.59577889286 4584214.862302817, 433543.17273711273 4584222.125053419, 433509.72081757226 4584254.996720865, 433485.8495628027 4584280.696933747, 433478.3301291225 4584288.371443879)"
way,271586071,"LINESTRING (434170.60076125356 4583600.4885251, 434152.1115390503 4583618.23232049)"
way,271613468,"LINESTRING (434073.4921013638 4583674.650289002, 434075.1734053112 4583672.925154239, 434077.7325738165 4583670.292702979)"
way,271632645,"LINESTRING (432226.6805953559 4582694.7540398445, 432229.4061452949 4582692.063862077, 432232.94969019 4582688.333470248, 432280.932929337 4582639.176656735, 432288.3036481496 4582631.63555719)"
way,271792291,"LINESTRING (433440.2744177651 4584326.848258967, 433438.0134469614 4584329.134019158, 433388.9186681423 4584378.793224985, 433382.7322302499 4584385.056620771, 433381.46579447534 4584386.411714711, 433378.1796889113 4584389.928237367)"
way,271792293,"LINESTRING (433853.261086458 4584308.3076364305, 433858.01630676875 4584312.771928561, 433929.945495595 4584383.372908176, 433932.8470378407 4584386.23315652)"
way,271792295,"LINESTRING (432786.7528467067 4582066.246614114, 432772.87188902474 4582067.063775638, 432764.9813636079 4582070.967460086, 432758.19743375067 4582076.981516518, 432751.6865087482 4582084.480820007, 432746.5899760835 4582094.820418419, 432747.22076503024 4582107.827038546)"
way,271797386,"LINESTRING (431072.38919258246 4586583.920406102, 431110.39716146246 4586529.831324949, 431120.3018619458 4586510.762118412, 431122.7529675699 4586507.530037404, 431133.1542835841 4586480.05120799, 431136.4131326724 4586468.6174846785, 431158.8603513905 4586389.739648969, 431172.24363089615 4586342.757990484, 431174.10740651767 4586329.605504698)"
way,272587166,"LINESTRING (431562.21642421786 4583405.077580754, 431557.3361602969 4583410.597409897, 431552.6754139804 4583415.460099195)"
way,272587173,"LINESTRING (431360.3958053207 4583583.190087687, 431361.6442450556 4583581.723778934, 431366.5919579867 4583576.291994408, 431432.7751088084 4583507.226987084, 431435.3322408319 4583504.471471647, 431439.8932762306 4583499.687367251)"
way,272594770,"LINESTRING (431501.86523871013 4587838.535743541, 431500.53739049967 4587837.71560035, 431499.4317400159 4587836.538058727, 431498.6067665461 4587835.002564644, 431447.60946669197 4587827.203006207, 431372.06564009236 4587815.051185399, 431362.68807073485 4587815.584298449)"
way,272633476,"LINESTRING (434620.31030408316 4584839.747263402, 434699.57838918606 4584758.925191738)"
way,272633477,"LINESTRING (434235.36950152833 4585236.284464706, 434229.45939916046 4585231.563962747, 434227.9433748561 4585228.44674876, 434228.0881215035 4585225.980611201, 434230.2888167186 4585222.585361266, 434236.15233137924 4585216.6586997975, 434302.23837880144 4585148.564617582, 434318.95703486877 4585131.370089816, 434364.25393299415 4585086.77005878, 434399.1945289866 4585051.257441752, 434409.19857833214 4585041.052135693, 434420.4697693525 4585029.558542437, 434490.13250844186 4584958.247362483, 434510.70373593667 4584937.1990760565, 434575.7635918473 4584870.593581589)"
way,272814266,"LINESTRING (430977.92183805065 4582841.711680816, 430993.9091163488 4582849.775474966, 431000.1469913347 4582854.246019199, 431003.4246981882 4582858.667045419, 431011.69786561414 4582873.177408345, 431012.8373335757 4582876.064403467)"
way,273038806,"LINESTRING (433965.0867287494 4585491.12343088, 433975.31518782745 4585480.915445234, 434029.472720993 4585426.872706125, 434051.5883750869 4585405.009564096, 434120.2948268946 4585335.946113707, 434139.72961248946 4585316.9943882525, 434202.3880225018 4585254.515246998, 434207.24230081844 4585258.9344461)"
way,273038808,"LINESTRING (433728.7786175435 4585761.483306794, 433738.2953254644 4585769.456814111, 433736.8454337971 4585770.835738029)"
way,273038809,"LINESTRING (433575.53802598355 4585920.604037575, 433572.863679362 4585917.863980887, 433565.6816679619 4585910.224545554, 433567.20231806615 4585903.815351534, 433569.55464044155 4585901.517675035)"
way,273038811,"LINESTRING (433541.9310879696 4585952.111580499, 433547.130893931 4585957.759582095, 433551.1656931825 4585962.1303562345, 433546.52468991966 4585966.369848244)"
way,273038812,"LINESTRING (433528.4788653115 4585945.1182212895, 433530.80272750725 4585942.454399298, 433532.0074750844 4585943.5092054, 433541.9310879696 4585952.111580499)"
way,273038813,"LINESTRING (433383.3685000732 4586119.568203812, 433379.39036152774 4586123.168843342, 433378.198116693 4586124.378927924)"
way,273038814,"LINESTRING (433367.3907835874 4586135.059454678, 433372.4620412876 4586142.174092029, 433372.2900160559 4586145.273370189, 433371.3622071588 4586146.159038532)"
way,273040785,"LINESTRING (433557.5671864931 4585939.37737597, 433561.7904979694 4585935.152829528, 433566.55218749336 4585930.401509669)"
way,273043517,"LINESTRING (431895.4332247365 4581419.315396687, 431928.90512972604 4581397.683504883, 431941.04343798663 4581385.7005914105, 431961.34162769077 4581372.63072646, 431978.4889530483 4581361.522383643, 431983.3928425751 4581358.3342603855, 431986.7674633446 4581356.148642959, 431989.9469546699 4581353.665082666)"
